NAME,state,county,tract,mhi,mhi_moe,aggregate_income,aggregate_income_moe,lq_mean_income,lq_mean_income_moe,lq_upper_limit,lq_upper_limit_moe,mhi_owner,mhi_owner_moe,mhi_renter,mhi_renter_moe,population,population_moe,households,households_moe,avg_household_size,avg_household_size_moe,poverty_count,poverty_count_moe,poverty_universe,poverty_universe_moe,geoid,geo_level,acs_year,poverty_rate,mean_income,income_skew
Census Tract 181.02; San Diego County; California,06,073,018102,87976.0,40835.0,139720100.0,37819078.0,19051.0,3602.0,23599.0,7687.0,176667.0,83862.0,58726.0,34100.0,2525,461,1240,291,2.0,0.31,211,123,2525,461,06073018102,tract,2023,0.08356435643564357,112677.5,1.2807754387560244
Census Tract 182.01; San Diego County; California,06,073,018201,75707.0,11222.0,134954200.0,50226375.0,,,25296.0,14001.0,136319.0,102227.0,70070.0,19104.0,3024,404,1226,180,2.47,0.25,383,243,3024,404,06073018201,tract,2023,0.12665343915343916,110076.83523654159,1.4539849054452243
Census Tract 182.02; San Diego County; California,06,073,018202,82875.0,21519.0,127566700.0,25722225.0,20185.0,11348.0,38953.0,6357.0,164375.0,40377.0,54919.0,35654.0,3520,822,1175,190,2.87,0.39,516,291,3520,822,06073018202,tract,2023,0.14659090909090908,108567.40425531915,1.3100139276659928
Census Tract 183.01; San Diego County; California,06,073,018301,72230.0,45503.0,63648200.0,19310749.0,23065.0,8300.0,39077.0,14007.0,71917.0,54392.0,95234.0,91541.0,889,192,536,130,1.66,0.18,33,35,889,192,06073018301,tract,2023,0.03712035995500562,118746.64179104478,1.64400722402111
Census Tract 183.02; San Diego County; California,06,073,018302,67955.0,11810.0,68254300.0,19166177.0,17260.0,5207.0,27143.0,7740.0,92391.0,70121.0,60724.0,15220.0,1263,245,680,122,1.86,0.16,148,95,1263,245,06073018302,tract,2023,0.11718131433095803,100373.9705882353,1.4770652724337474
Census Tract 184; San Diego County; California,06,073,018400,80844.0,16996.0,142361000.0,28579386.0,9668.0,4988.0,19240.0,7439.0,129028.0,34423.0,65607.0,20245.0,3497,416,1622,197,2.06,0.14,617,199,3497,416,06073018400,tract,2023,0.17643694595367457,87768.803945746,1.0856563745701102
Census Tract 185.04; San Diego County; California,06,073,018504,82279.0,18524.0,302015000.0,56554269.0,33231.0,8395.0,49515.0,13702.0,132500.0,32162.0,69211.0,19188.0,6775,1337,2418,318,2.79,0.34,271,231,6747,1343,06073018504,tract,2023,0.04016599970357196,124902.81224152193,1.5180399888370293
Census Tract 185.09; San Diego County; California,06,073,018509,61343.0,3284.0,136506700.0,21894050.0,15784.0,5708.0,26550.0,12977.0,110875.0,42538.0,57163.0,9034.0,5242,773,1834,235,2.83,0.26,1187,431,5212,754,06073018509,tract,2023,0.22774366845740598,74431.13413304253,1.213359863929748
Census Tract 185.10; San Diego County; California,06,073,018510,56071.0,25140.0,84338200.0,15920866.0,11505.0,7320.0,25211.0,8553.0,92656.0,60127.0,27271.0,3313.0,2733,387,1050,110,2.59,0.18,538,202,2726,387,06073018510,tract,2023,0.19735876742479824,80322.09523809524,1.4325069151271643
Census Tract 185.11; San Diego County; California,06,073,018511,75356.0,13992.0,189310600.0,50901022.0,17005.0,8240.0,31802.0,15117.0,91563.0,19139.0,65403.0,24529.0,4394,547,1873,239,2.34,0.21,851,409,4394,547,06073018511,tract,2023,0.19367319071461084,101073.46502936466,1.3412795932555424
Census Tract 185.12; San Diego County; California,06,073,018512,54954.0,14834.0,146049900.0,28103016.0,11170.0,8223.0,24520.0,10944.0,54468.0,15224.0,60469.0,27547.0,3585,688,2006,266,1.79,0.2,417,219,3585,688,06073018512,tract,2023,0.11631799163179916,72806.53040877367,1.3248631657163021
Census Tract 185.15; San Diego County; California,06,073,018515,116042.0,20643.0,273008400.0,34893925.0,36242.0,8428.0,61071.0,14651.0,122005.0,37574.0,100438.0,24768.0,5146,739,1860,169,2.77,0.24,127,69,5146,739,06073018515,tract,2023,0.024679362611737272,146778.70967741936,1.264875731867939
Census Tract 185.16; San Diego County; California,06,073,018516,107440.0,29610.0,164412700.0,25735284.0,33533.0,12372.0,57421.0,19464.0,113250.0,49446.0,104801.0,31984.0,3957,565,1257,130,3.14,0.27,251,87,3932,565,06073018516,tract,2023,0.06383519837232961,130797.69291964996,1.2174022051344933
Census Tract 185.17; San Diego County; California,06,073,018517,90478.0,15524.0,228377600.0,69797918.0,20463.0,7312.0,42972.0,9579.0,102353.0,28763.0,83750.0,25082.0,4014,650,1797,174,2.23,0.2,224,105,4014,650,06073018517,tract,2023,0.05580468360737419,127088.25820812465,1.4046316033524686
Census Tract 185.18; San Diego County; California,06,073,018518,103317.0,19661.0,109558800.0,30656863.0,29145.0,11137.0,52622.0,16424.0,110500.0,52873.0,71152.0,10691.0,3315,935,889,136,3.71,0.72,131,76,3297,934,06073018518,tract,2023,0.0397330906885047,123238.24521934758,1.192816721539994
Census Tract 185.19; San Diego County; California,06,073,018519,79851.0,11902.0,140561700.0,17696495.0,39507.0,8143.0,59900.0,8126.0,108523.0,45566.0,78588.0,3735.0,6001,903,1373,161,4.23,0.31,341,191,5757,899,06073018519,tract,2023,0.05923223901337502,102375.60087399854,1.2820828903081807
Census Tract 185.20; San Diego County; California,06,073,018520,93087.0,9349.0,164806500.0,22442849.0,31178.0,10436.0,56083.0,9511.0,95245.0,10811.0,91250.0,23003.0,5394,494,1547,130,3.48,0.21,255,126,5394,494,06073018520,tract,2023,0.047274749721913235,106532.96703296703,1.1444451645553841
Census Tract 185.21; San Diego County; California,06,073,018521,110156.0,15222.0,237584100.0,30913115.0,23518.0,8183.0,45803.0,13303.0,113333.0,62397.0,79821.0,52753.0,5427,755,1648,143,3.26,0.4,285,161,5366,732,06073018521,tract,2023,0.05311218784942229,144165.10922330097,1.3087358766050055
Census Tract 185.22; San Diego County; California,06,073,018522,124119.0,21531.0,262464800.0,40697399.0,44349.0,17228.0,73384.0,9107.0,153495.0,17355.0,76250.0,34307.0,5036,473,1793,187,2.8,0.2,153,110,5036,473,06073018522,tract,2023,0.030381254964257347,146383.04517568322,1.1793766077367946
Census Tract 185.23; San Diego County; California,06,073,018523,102065.0,33499.0,260174200.0,64459037.0,25545.0,7485.0,39510.0,15336.0,118932.0,37626.0,97708.0,53854.0,4871,847,1998,266,2.39,0.2,202,129,4837,838,06073018523,tract,2023,0.04176142236923713,130217.31731731731,1.2758273386304542
Census Tract 185.24; San Diego County; California,06,073,018524,89779.0,26010.0,180383000.0,54770308.0,,,31547.0,8057.0,101750.0,29877.0,81916.0,33039.0,3660,827,1282,193,2.85,0.31,704,795,3660,827,06073018524,tract,2023,0.1923497267759563,140704.368174727,1.567230289652669
Census Tract 185.25; San Diego County; California,06,073,018525,159688.0,33856.0,232333300.0,41836373.0,52405.0,10843.0,80177.0,13518.0,173750.0,30381.0,90643.0,62935.0,4003,429,1401,153,2.85,0.2,139,95,3958,433,06073018525,tract,2023,0.03511874684183931,165833.90435403283,1.0384869517686541
Census Tract 186.01; San Diego County; California,06,073,018601,116842.0,26997.0,201369200.0,24391420.0,47087.0,10664.0,71633.0,10003.0,142667.0,22535.0,89722.0,24419.0,4648,581,1438,124,3.2,0.25,153,80,4633,579,06073018601,tract,2023,0.033023958558169655,140034.21418636997,1.1984921020383934
Census Tract 186.08; San Diego County; California,06,073,018608,127315.0,17332.0,141443100.0,23819724.0,43821.0,10144.0,67900.0,18684.0,127176.0,24035.0,137656.0,37207.0,3327,506,1004,102,3.31,0.36,80,59,3315,499,06073018608,tract,2023,0.024132730015082957,140879.58167330676,1.1065434683525646
Census Tract 186.09; San Diego County; California,06,073,018609,83807.0,15817.0,179490900.0,26478765.0,16480.0,8992.0,35764.0,13503.0,96875.0,25962.0,56630.0,54334.0,6374,810,1834,169,3.46,0.31,901,459,6356,803,06073018609,tract,2023,0.14175582127123978,97868.5387131952,1.1677847758921713
Census Tract 186.12; San Diego County; California,06,073,018612,143333.0,17490.0,219555400.0,62851530.0,41696.0,16435.0,77352.0,18420.0,168242.0,57010.0,106406.0,59495.0,5047,933,1412,258,3.42,0.39,516,320,5047,933,06073018612,tract,2023,0.10223895383396077,155492.49291784703,1.08483386880793
Census Tract 186.13; San Diego County; California,06,073,018613,88450.0,6153.0,122012100.0,15095698.0,29700.0,10576.0,46714.0,21989.0,90521.0,18587.0,88024.0,18381.0,3801,534,1229,105,3.09,0.27,188,121,3777,536,06073018613,tract,2023,0.04977495366693143,99277.54271765663,1.1224142760616918
Census Tract 186.15; San Diego County; California,06,073,018615,66580.0,12907.0,78108900.0,18841828.0,31021.0,10501.0,47541.0,8381.0,77061.0,28258.0,65741.0,8654.0,3191,1384,863,228,3.7,0.74,262,212,3160,1384,06073018615,tract,2023,0.08291139240506329,90508.57473928158,1.359395835675602
Census Tract 186.16; San Diego County; California,06,073,018616,66733.0,15323.0,112851900.0,17923551.0,14787.0,6230.0,27952.0,11072.0,83607.0,35829.0,63529.0,31265.0,3333,607,1494,202,2.19,0.29,372,210,3141,547,06073018616,tract,2023,0.11843361986628462,75536.7469879518,1.1319249395044702
Census Tract 186.17; San Diego County; California,06,073,018617,130500.0,30960.0,157917200.0,24430009.0,50096.0,12272.0,82307.0,11593.0,126346.0,25863.0,174444.0,118286.0,3335,383,988,85,3.37,0.33,225,114,3324,378,06073018617,tract,2023,0.06768953068592058,159835.2226720648,1.2247909783299984
Census Tract 186.18; San Diego County; California,06,073,018618,76573.0,16271.0,81846500.0,15865412.0,12968.0,9591.0,27173.0,38631.0,76058.0,31908.0,76944.0,20499.0,3982,721,963,98,4.13,0.49,547,197,3982,721,06073018618,tract,2023,0.13736815670517327,84991.17341640707,1.1099365757696193
Census Tract 186.19; San Diego County; California,06,073,018619,173072.0,17932.0,295537100.0,40270117.0,54479.0,12674.0,93545.0,35467.0,172092.0,16897.0,187762.0,52911.0,4941,673,1563,175,3.16,0.25,68,62,4941,673,06073018619,tract,2023,0.013762396276057479,189083.2373640435,1.0925120028892226
Census Tract 186.20; San Diego County; California,06,073,018620,83333.0,58984.0,63696400.0,14282952.0,23678.0,30035.0,65233.0,38536.0,79658.0,44190.0,135658.0,100106.0,2095,392,606,63,3.42,0.56,124,72,2095,392,06073018620,tract,2023,0.05918854415274463,105109.57095709571,1.2613198967647357
Census Tract 186.21; San Diego County; California,06,073,018621,115250.0,62830.0,59368600.0,15141049.0,24351.0,15953.0,41446.0,10091.0,117250.0,57393.0,,,1979,380,567,90,3.48,0.44,111,57,1824,371,06073018621,tract,2023,0.06085526315789474,104706.52557319224,0.9085164908736854
Census Tract 186.22; San Diego County; California,06,073,018622,75085.0,7426.0,154137400.0,36579732.0,13144.0,4015.0,21449.0,3836.0,61250.0,12400.0,76349.0,20393.0,5008,936,1868,319,2.68,0.31,1021,633,4992,933,06073018622,tract,2023,0.20452724358974358,82514.66809421842,1.0989500978120585
Census Tract 187; San Diego County; California,06,073,018700,62998.0,5020.0,511951600.0,62906076.0,19126.0,6453.0,33830.0,6130.0,,,63294.0,4900.0,40481,2191,6992,729,3.19,0.22,2021,987,22295,2177,06073018700,tract,2023,0.09064812738282126,73219.62242562929,1.1622531259028746
Census Tract 188.01; San Diego County; California,06,073,018801,101625.0,21514.0,147096100.0,27512935.0,27582.0,11243.0,47347.0,15620.0,113438.0,15914.0,89107.0,41987.0,3454,524,1245,138,2.76,0.19,349,176,3451,524,06073018801,tract,2023,0.10113010721529991,118149.47791164658,1.162602488675489
Census Tract 188.03; San Diego County; California,06,073,018803,101161.0,7253.0,271526100.0,42421611.0,21207.0,9261.0,40922.0,10357.0,114750.0,16769.0,62115.0,16737.0,4697,594,1843,172,2.54,0.23,718,489,4660,578,06073018803,tract,2023,0.15407725321888413,147328.32338578405,1.4563747233200943
Census Tract 188.04; San Diego County; California,06,073,018804,126161.0,29427.0,317847600.0,65041958.0,35056.0,19543.0,71550.0,31939.0,119226.0,28102.0,174229.0,73645.0,4928,483,2062,263,2.38,0.16,62,57,4928,483,06073018804,tract,2023,0.012581168831168832,154145.29582929195,1.2218141567464744
Census Tract 188.05; San Diego County; California,06,073,018805,135717.0,15326.0,230089700.0,65843592.0,31922.0,13497.0,59481.0,18553.0,136037.0,11836.0,123125.0,45885.0,3977,1138,1478,209,2.66,0.43,182,138,3977,1138,06073018805,tract,2023,0.045763138043751574,155676.38700947227,1.1470662261136944
Census Tract 189.03; San Diego County; California,06,073,018903,73750.0,14840.0,152911300.0,20782566.0,22607.0,5865.0,36378.0,4777.0,91063.0,14672.0,42132.0,10776.0,5819,1138,1652,183,3.49,0.45,1807,1279,5805,1136,06073018903,tract,2023,0.3112833763996555,92561.3196125908,1.2550687405097058
Census Tract 189.04; San Diego County; California,06,073,018904,71307.0,19402.0,179154200.0,26401572.0,20353.0,6654.0,36609.0,5984.0,91919.0,13629.0,60634.0,22411.0,6535,948,1910,145,3.33,0.4,1094,735,6464,948,06073018904,tract,2023,0.1692450495049505,93798.0104712042,1.3154109760781436
Census Tract 189.05; San Diego County; California,06,073,018905,78975.0,22970.0,182441700.0,22039153.0,23476.0,6733.0,38450.0,11102.0,119268.0,32132.0,61078.0,9482.0,6095,703,1833,141,3.31,0.33,603,288,6095,703,06073018905,tract,2023,0.09893355209187858,99531.75122749592,1.2602944125039053
Census Tract 189.06; San Diego County; California,06,073,018906,76410.0,11222.0,191122700.0,23652964.0,23984.0,8590.0,38849.0,8245.0,110408.0,39422.0,61375.0,25741.0,6363,681,1923,173,3.31,0.26,650,436,6363,681,06073018906,tract,2023,0.10215307245010215,99387.77951118044,1.300716915471541
Census Tract 190.01; San Diego County; California,06,073,019001,128244.0,7760.0,319505400.0,52644158.0,27389.0,13481.0,65315.0,40611.0,129061.0,11091.0,,,6497,953,2217,259,2.91,0.19,513,331,6476,949,06073019001,tract,2023,0.07921556516368128,144116.10284167793,1.1237648766544863
Census Tract 190.02; San Diego County; California,06,073,019002,130987.0,12538.0,186228100.0,38009796.0,31745.0,12499.0,62838.0,17478.0,136429.0,19601.0,44265.0,12456.0,3818,517,1302,231,2.89,0.24,290,169,3764,517,06073019002,tract,2023,0.07704569606801276,143032.33486943165,1.0919582467682416
Census Tract 191.03; San Diego County; California,06,073,019103,115254.0,21707.0,279505000.0,45444727.0,31438.0,21749.0,68391.0,49786.0,116703.0,15841.0,,,5929,950,2022,298,2.93,0.25,546,464,5898,946,06073019103,tract,2023,0.09257375381485249,138231.94856577646,1.1993679053722774
Census Tract 191.05; San Diego County; California,06,073,019105,118636.0,31048.0,403536300.0,106929943.0,22342.0,10307.0,45716.0,12751.0,114144.0,23731.0,250001.0,,6577,827,2668,460,2.44,0.22,559,334,6577,827,06073019105,tract,2023,0.08499315797476054,151250.48725637182,1.274912229478167
Census Tract 191.07; San Diego County; California,06,073,019107,159375.0,60262.0,145506400.0,23135775.0,24860.0,9087.0,44531.0,11792.0,168800.0,36457.0,,,3018,387,950,61,3.18,0.3,220,94,3001,390,06073019107,tract,2023,0.07330889703432189,153164.63157894736,0.9610329824561403
Census Tract 191.08; San Diego County; California,06,073,019108,96621.0,6958.0,103579000.0,16474858.0,28937.0,14782.0,56688.0,17417.0,107188.0,41607.0,87841.0,41421.0,2344,325,832,93,2.82,0.23,263,150,2330,325,06073019108,tract,2023,0.1128755364806867,124493.99038461539,1.2884775606194863
Census Tract 191.09; San Diego County; California,06,073,019109,122083.0,36214.0,203789300.0,48585387.0,44162.0,15538.0,77000.0,41366.0,124738.0,33926.0,48587.0,8687.0,4300,984,1505,453,2.83,0.31,418,224,4296,984,06073019109,tract,2023,0.0972998137802607,135408.17275747508,1.1091484707737775
Census Tract 191.10; San Diego County; California,06,073,019110,130402.0,21734.0,231228200.0,44806564.0,27476.0,10875.0,58056.0,37260.0,135000.0,35845.0,79063.0,59241.0,5108,778,1465,149,3.47,0.33,338,166,4834,686,06073019110,tract,2023,0.06992139015308234,157834.94880546076,1.2103721477083231
Census Tract 191.11; San Diego County; California,06,073,019111,125366.0,20205.0,208632800.0,39334006.0,25941.0,8783.0,47833.0,24538.0,158846.0,53175.0,,,4504,797,1217,92,3.7,0.59,486,544,4477,790,06073019111,tract,2023,0.1085548358275631,171432.04601479048,1.3674524672940869
Census Tract 192.03; San Diego County; California,06,073,019203,138000.0,25058.0,119974900.0,19878528.0,38543.0,9284.0,59289.0,14222.0,132639.0,21558.0,152083.0,77765.0,2793,352,838,88,3.29,0.34,154,74,2790,352,06073019203,tract,2023,0.055197132616487454,143168.138424821,1.0374502784407318
Census Tract 192.05; San Diego County; California,06,073,019205,62459.0,18570.0,179268200.0,34735058.0,21990.0,5705.0,37917.0,13142.0,94821.0,66829.0,60560.0,5934.0,6072,1069,1965,251,3.05,0.36,399,278,6005,1069,06073019205,tract,2023,0.06644462947543714,91230.63613231553,1.4606483634434673
Census Tract 192.06; San Diego County; California,06,073,019206,97939.0,21247.0,171353400.0,28306092.0,39575.0,9974.0,60123.0,10825.0,142321.0,6742.0,78871.0,19878.0,5865,802,1445,118,3.87,0.39,403,214,5645,806,06073019206,tract,2023,0.07139061116031886,118583.66782006921,1.2107910824091446
Census Tract 192.08; San Diego County; California,06,073,019208,132891.0,54193.0,195207900.0,41123026.0,20307.0,12635.0,40555.0,6611.0,141719.0,36869.0,70893.0,61063.0,3682,673,1161,167,3.09,0.45,300,155,3648,641,06073019208,tract,2023,0.08223684210526316,168137.72609819123,1.26523034741398
Census Tract 192.09; San Diego County; California,06,073,019209,141136.0,36577.0,162631100.0,35416929.0,35216.0,24273.0,74130.0,24115.0,134525.0,16387.0,225000.0,158561.0,2899,585,1048,131,2.71,0.34,394,274,2899,585,06073019209,tract,2023,0.13590893411521215,155182.34732824427,1.0995234903089521
Census Tract 192.10; San Diego County; California,06,073,019210,74038.0,12129.0,174655500.0,27031923.0,26503.0,5085.0,34984.0,15442.0,86250.0,46808.0,69375.0,13266.0,6318,1083,1838,206,3.4,0.4,878,467,6228,1063,06073019210,tract,2023,0.14097623635195888,95024.75516866159,1.2834592394265323
Census Tract 193.01; San Diego County; California,06,073,019301,112750.0,33797.0,306014800.0,52260416.0,31338.0,12243.0,59222.0,22665.0,115096.0,42962.0,94280.0,61853.0,6359,1152,2264,364,2.79,0.16,372,287,6359,1152,06073019301,tract,2023,0.05849976411385438,135165.5477031802,1.1988075184317535
Census Tract 193.03; San Diego County; California,06,073,019303,124338.0,52977.0,388502200.0,73820221.0,32702.0,11541.0,56850.0,9565.0,146615.0,44340.0,81677.0,8989.0,8511,1208,2687,318,3.12,0.25,276,169,8511,1208,06073019303,tract,2023,0.032428621783574196,144585.85783401562,1.1628452913350353
Census Tract 193.04; San Diego County; California,06,073,019304,103207.0,24549.0,136529900.0,19654676.0,32610.0,8988.0,48911.0,18733.0,106250.0,43482.0,102903.0,37005.0,3328,306,1137,103,2.93,0.23,160,80,3328,306,06073019304,tract,2023,0.04807692307692308,120079.06772207563,1.1634779396947459
Census Tract 193.05; San Diego County; California,06,073,019305,76768.0,5157.0,157775500.0,36355823.0,19666.0,9143.0,34452.0,15430.0,76930.0,15499.0,76657.0,8024.0,4010,713,1746,220,2.29,0.25,205,158,4010,713,06073019305,tract,2023,0.05112219451371571,90363.97479954181,1.1771047155004926
Census Tract 194.03; San Diego County; California,06,073,019403,100227.0,21013.0,222700300.0,37676169.0,35514.0,11469.0,51488.0,9543.0,109718.0,14066.0,73485.0,42851.0,5487,662,1870,176,2.92,0.36,324,228,5482,662,06073019403,tract,2023,0.05910251732944181,119091.06951871658,1.1882134506541808
Census Tract 194.04; San Diego County; California,06,073,019404,79896.0,29318.0,89132300.0,14653399.0,20230.0,11773.0,42150.0,11631.0,83750.0,42425.0,77500.0,29332.0,3232,328,778,83,4.13,0.32,611,323,3220,327,06073019404,tract,2023,0.18975155279503106,114565.9383033419,1.4339383486450124
Census Tract 194.05; San Diego County; California,06,073,019405,76382.0,7069.0,132291500.0,24489508.0,26203.0,11611.0,43525.0,10012.0,96354.0,63538.0,74007.0,16388.0,3969,653,1356,179,2.92,0.35,220,163,3969,653,06073019405,tract,2023,0.05542957923910305,97560.10324483775,1.2772656286145656
Census Tract 194.06; San Diego County; California,06,073,019406,83590.0,8043.0,169382000.0,42584000.0,23906.0,9453.0,47565.0,20675.0,127159.0,26603.0,63323.0,23482.0,4760,714,1664,262,2.78,0.32,379,180,4631,714,06073019406,tract,2023,0.08183977542647376,101792.06730769231,1.2177541249873467
Census Tract 195.01; San Diego County; California,06,073,019501,82750.0,16245.0,74301000.0,11550601.0,20971.0,9172.0,37720.0,5178.0,172813.0,61194.0,71875.0,21484.0,3447,523,807,86,4.0,0.52,521,198,3414,513,06073019501,tract,2023,0.15260691271236088,92070.63197026022,1.1126360358943834
Census Tract 195.02; San Diego County; California,06,073,019502,60078.0,12550.0,137534600.0,38384488.0,14772.0,7960.0,31192.0,14575.0,118393.0,83037.0,52292.0,15404.0,5732,893,1547,172,3.69,0.4,1078,454,5719,894,06073019502,tract,2023,0.18849449204406366,88904.07239819005,1.4798107859481016
Census Tract 195.03; San Diego County; California,06,073,019503,82123.0,6684.0,267659800.0,193253866.0,20151.0,4891.0,32982.0,4649.0,107669.0,27882.0,69659.0,19728.0,5163,725,1603,153,3.17,0.3,556,178,5112,727,06073019503,tract,2023,0.10876369327073553,166974.29819089206,2.0332220960132004
Census Tract 196.01; San Diego County; California,06,073,019601,112981.0,42921.0,289493900.0,56044617.0,32601.0,8573.0,50940.0,14499.0,154655.0,45498.0,83043.0,30685.0,6887,1241,2114,168,3.22,0.43,571,355,6864,1243,06073019601,tract,2023,0.08318764568764568,136941.29612109743,1.2120736771766707
Census Tract 196.02; San Diego County; California,06,073,019602,110625.0,24383.0,230159900.0,31614791.0,31578.0,10420.0,57889.0,18145.0,157375.0,33418.0,79706.0,23198.0,5882,860,1647,179,3.38,0.36,791,592,5800,862,06073019602,tract,2023,0.1363793103448276,139744.93017607773,1.2632310072413806
Census Tract 197.01; San Diego County; California,06,073,019701,90234.0,12858.0,317536100.0,70700362.0,26556.0,8190.0,41976.0,11341.0,112132.0,17433.0,68712.0,27851.0,7374,1184,2623,339,2.57,0.29,609,459,6769,1189,06073019701,tract,2023,0.08996897621509824,121058.36828059473,1.3416048083936736
Census Tract 197.02; San Diego County; California,06,073,019702,101607.0,19878.0,191328300.0,24894325.0,30396.0,7579.0,49625.0,13000.0,130046.0,14629.0,68793.0,20938.0,4915,571,1559,127,3.08,0.21,432,225,4910,571,06073019702,tract,2023,0.08798370672097759,122725.01603592046,1.2078401688458518
Census Tract 198.03; San Diego County; California,06,073,019803,107813.0,29213.0,309778800.0,55559806.0,23196.0,9624.0,33873.0,33950.0,133299.0,24334.0,93580.0,61939.0,5668,689,2384,328,2.34,0.19,680,434,5586,688,06073019803,tract,2023,0.12173290368779091,129940.77181208054,1.205242149018027
Census Tract 198.04; San Diego County; California,06,073,019804,148618.0,17930.0,264506900.0,38978747.0,40526.0,9672.0,69535.0,12506.0,152727.0,21284.0,102163.0,70943.0,4433,539,1545,147,2.86,0.18,170,153,4417,545,06073019804,tract,2023,0.03848766130858049,171201.87702265373,1.1519592312011582
Census Tract 198.05; San Diego County; California,06,073,019805,87266.0,18465.0,145335600.0,30701401.0,15630.0,4775.0,30786.0,7327.0,96357.0,12088.0,49494.0,34755.0,4111,700,1499,179,2.66,0.27,263,116,3981,701,06073019805,tract,2023,0.06606380306455664,96955.03669112742,1.111028770553565
Census Tract 198.08; San Diego County; California,06,073,019808,98521.0,14863.0,293850200.0,62384966.0,33455.0,7949.0,55731.0,11371.0,86281.0,16237.0,108049.0,6425.0,4667,656,2376,317,1.94,0.14,82,74,4667,656,06073019808,tract,2023,0.017570173559031496,123674.3265993266,1.2553092903982561
Census Tract 198.09; San Diego County; California,06,073,019809,132650.0,30236.0,225449800.0,38490769.0,26741.0,9111.0,49457.0,17273.0,133650.0,34878.0,116429.0,44955.0,4289,660,1649,200,2.57,0.21,112,63,4287,660,06073019809,tract,2023,0.026125495684627947,136719.10248635538,1.0306754804851517
Census Tract 198.10; San Diego County; California,06,073,019810,116750.0,53190.0,273822600.0,42096746.0,12247.0,19886.0,29418.0,21143.0,128681.0,41212.0,,,6625,1253,2284,394,2.9,0.39,1173,1167,6625,1253,06073019810,tract,2023,0.1770566037735849,119887.30297723293,1.0268719741090615
Census Tract 198.11; San Diego County; California,06,073,019811,125000.0,30095.0,380608100.0,59006683.0,33438.0,10266.0,58671.0,17712.0,152955.0,31964.0,77097.0,21560.0,5977,716,2406,202,2.43,0.18,368,204,5977,716,06073019811,tract,2023,0.06156934917182533,158191.2302576891,1.2655298420615129
Census Tract 199.02; San Diego County; California,06,073,019902,82206.0,13839.0,143548000.0,41192087.0,,,47907.0,12547.0,125000.0,19496.0,68468.0,21729.0,4234,767,1270,142,3.27,0.39,426,197,4224,761,06073019902,tract,2023,0.10085227272727272,113029.92125984252,1.3749595073333154
Census Tract 199.03; San Diego County; California,06,073,019903,105089.0,15237.0,187385300.0,31722920.0,30800.0,13269.0,57841.0,10693.0,114265.0,31466.0,75896.0,15288.0,4779,741,1480,172,3.15,0.37,255,128,4654,725,06073019903,tract,2023,0.05479157713794585,126611.68918918919,1.2048043961707617
Census Tract 199.04; San Diego County; California,06,073,019904,104458.0,23450.0,315873700.0,49314774.0,26979.0,8940.0,53227.0,8924.0,118558.0,29152.0,93865.0,23578.0,5868,606,2385,178,2.43,0.18,375,217,5787,604,06073019904,tract,2023,0.06480041472265423,132441.8029350105,1.2678952587165224
Census Tract 199.05; San Diego County; California,06,073,019905,107944.0,16557.0,246843000.0,35324471.0,27030.0,12834.0,48667.0,32840.0,111500.0,17124.0,98971.0,41983.0,5502,1056,2026,307,2.62,0.37,173,74,5473,1046,06073019905,tract,2023,0.03160972044582496,121837.6110562685,1.1287112860026356
Census Tract 200.15; San Diego County; California,06,073,020015,185121.0,43122.0,586806400.0,163210581.0,47604.0,16512.0,95194.0,22753.0,182554.0,47515.0,186935.0,95697.0,5818,946,2217,281,2.61,0.25,260,119,5818,946,06073020015,tract,2023,0.0446888965280165,264684.8894903022,1.4297939698375774
Census Tract 200.17; San Diego County; California,06,073,020017,62702.0,9618.0,86518900.0,25276175.0,20797.0,7774.0,37778.0,9307.0,64286.0,30900.0,62500.0,9898.0,3171,452,1000,99,3.13,0.38,324,208,3171,452,06073020017,tract,2023,0.1021759697256386,86518.9,1.3798427482376956
Census Tract 200.19; San Diego County; California,06,073,020019,74026.0,20526.0,341703800.0,64612074.0,13276.0,4530.0,24455.0,5527.0,97114.0,21926.0,28250.0,20575.0,7296,1199,2945,284,2.48,0.3,1219,900,7248,1192,06073020019,tract,2023,0.1681843267108168,116028.45500848896,1.567401386114189
Census Tract 200.21; San Diego County; California,06,073,020021,83706.0,8848.0,168874700.0,22705177.0,20114.0,5344.0,29721.0,3710.0,118813.0,44190.0,55655.0,22859.0,5287,568,1637,110,3.23,0.24,551,279,5287,568,06073020021,tract,2023,0.10421789294495934,103161.08735491753,1.2324216586017434
Census Tract 200.23; San Diego County; California,06,073,020023,102574.0,23171.0,151043600.0,18456792.0,24683.0,10250.0,44267.0,16234.0,102794.0,33217.0,92000.0,49040.0,4055,413,1288,95,3.11,0.19,206,133,4055,413,06073020023,tract,2023,0.050801479654747225,117269.87577639752,1.1432709631719298
Census Tract 200.24; San Diego County; California,06,073,020024,85714.0,35689.0,160330400.0,22303561.0,15353.0,5520.0,28403.0,9758.0,110342.0,12598.0,50115.0,35165.0,4203,481,1560,254,2.68,0.33,262,102,4190,479,06073020024,tract,2023,0.06252983293556086,102775.89743589744,1.1990561336059156
